HCT1, HCT2, HCT3, TauT1, TauT2, TauT3 
908476.371616, 30202709.449266, 81572179.655333, 3735446182377.119600, 3735446182377.119600, 3735446182377.119600 
901228.084180, 30191669.940600, 81750424.036305, 3762736999999.999500, 3762736999999.999500, 3762736999999.999500 
894025.805348, 30180235.386236, 81927974.547212, 3790177083305.119600, 3790177083305.119600, 3790177083305.119600 
886869.399676, 30168407.684814, 82104828.917652, 3817766975569.919900, 3817766975569.919900, 3817766975569.919900 
879758.729741, 30156188.740253, 82280984.903946, 3845507221058.719700, 3845507221058.719700, 3845507221058.719700 
872693.656183, 30143580.461607, 82456440.289085, 3873398365022.719700, 3873398365022.719700, 3873398365022.719700 
865674.037753, 30130584.762919, 82631192.882681, 3901440953699.999500, 3901440953699.999500, 3901440953699.999500 
858699.731355, 30117203.563078, 82805240.520905, 3929635534315.519500, 3929635534315.519500, 3929635534315.519500 
851770.592089, 30103438.785681, 82978581.066436, 3957982655081.120100, 3957982655081.120100, 3957982655081.120100 
844886.473299, 30089292.358884, 83151212.408403, 3986482865195.519500, 3986482865195.519500, 3986482865195.519500 
838047.226608, 30074766.215267, 83323132.462327, 4015136714844.319800, 4015136714844.319800, 4015136714844.319800 
831252.701967, 30059862.291695, 83494339.170065, 4043944755200.000000, 4043944755200.000000, 4043944755200.000000 
824502.747695, 30044582.529176, 83664830.499748, 4072907538421.919900, 4072907538421.919900, 4072907538421.919900 
817797.210517, 30028928.872727, 83834604.445725, 4102025617656.319800, 4102025617656.319800, 4102025617656.319800 
811135.935608, 30012903.271237, 84003659.028500, 4131299547036.319800, 4131299547036.319800, 4131299547036.319800 
804518.766634, 29996507.677331, 84171992.294669, 4160729881681.919400, 4160729881681.919400, 4160729881681.919400 
797945.545786, 29979744.047235, 84339602.316863, 4190317177700.000000, 4190317177700.000000, 4190317177700.000000 
791416.113829, 29962614.340647, 84506487.193682, 4220061992184.319800, 4220061992184.319800, 4220061992184.319800 
784930.310131, 29945120.520600, 84672645.049630, 4249964883215.519500, 4249964883215.519500, 4249964883215.519500 
778487.972709, 29927264.553332, 84838074.035053, 4280026409861.120100, 4280026409861.120100, 4280026409861.120100 
772088.938259, 29909048.408159, 85002772.326076, 4310247132175.520000, 4310247132175.520000, 4310247132175.520000 
765733.042204, 29890474.057341, 85166738.124533, 4340627611199.999500, 4340627611199.999500, 4340627611199.999500 
759420.118720, 29871543.475958, 85329969.657902, 4371168408962.719700, 4371168408962.719700, 4371168408962.719700 
753150.000780, 29852258.641780, 85492465.179240, 4401870088478.719700, 4401870088478.719700, 4401870088478.719700 
746922.520188, 29832621.535144, 85654222.967112, 4432733213749.919900, 4432733213749.919900, 4432733213749.919900 
740737.507612, 29812634.138826, 85815241.325527, 4463758349765.120100, 4463758349765.120100, 4463758349765.120100 
734594.792624, 29792298.437916, 85975518.583863, 4494946062500.000000, 4494946062500.000000, 4494946062500.000000 
728494.203730, 29771616.419700, 86135053.096803, 4526296918917.120100, 4526296918917.120100, 4526296918917.120100 
722435.568408, 29750590.073533, 86293843.244260, 4557811486965.919900, 4557811486965.919900, 4557811486965.919900 
716418.713138, 29729221.390720, 86451887.431310, 4589490335582.719700, 4589490335582.719700, 4589490335582.719700 
710443.463440, 29707512.364397, 86609184.088116, 4621334034690.719700, 4621334034690.719700, 4621334034690.719700 
704509.643902, 29685464.989409, 86765731.669861, 4653343155200.000000, 4653343155200.000000, 4653343155200.000000 
698617.078218, 29663081.262193, 86921528.656670, 4685518269007.519500, 4685518269007.519500, 4685518269007.519500 
692765.589214, 29640363.180662, 87076573.553540, 4717859948997.120100, 4717859948997.120100, 4717859948997.120100 
686954.998885, 29617312.744091, 87230864.890263, 4750368769039.519500, 4750368769039.519500, 4750368769039.519500 
681185.128422, 29593931.952995, 87384401.221355, 4783045303992.319300, 4783045303992.319300, 4783045303992.319300 
675455.798247, 29570222.809021, 87537181.125978, 4815890129700.000000, 4815890129700.000000, 4815890129700.000000 
669766.828038, 29546187.314834, 87689203.207865, 4848903822993.919900, 4848903822993.919900, 4848903822993.919900 
664118.036766, 29521827.474003, 87840466.095244, 4882086961692.320300, 4882086961692.320300, 4882086961692.320300 
658509.242716, 29497145.290891, 87990968.440760, 4915440124600.319300, 4915440124600.319300, 4915440124600.319300 
652940.263526, 29472142.770544, 88140708.921399, 4948963891509.919900, 4948963891509.919900, 4948963891509.919900 
647410.916207, 29446821.918583, 88289686.238411, 4982658843200.000000, 4982658843200.000000, 4982658843200.000000 
641921.017174, 29421184.741096, 88437899.117226, 5016525561436.320300, 5016525561436.320300, 5016525561436.320300 
636470.382279, 29395233.244528, 88585346.307383, 5050564628971.519500, 5050564628971.519500, 5050564628971.519500 
631058.826830, 29368969.435580, 88732026.582445, 5084776629545.119100, 5084776629545.119100, 5084776629545.119100 
625686.165624, 29342395.321097, 88877938.739920, 5119162147883.519500, 5119162147883.519500, 5119162147883.519500 
620352.212974, 29315512.907970, 89023081.601182, 5153721769699.999000, 5153721769699.999000, 5153721769699.999000 
615056.782731, 29288324.203028, 89167454.011389, 5188456081694.719700, 5188456081694.719700, 5188456081694.719700 
609799.688313, 29260831.212939, 89311054.839402, 5223365671554.719700, 5223365671554.719700, 5223365671554.719700 
604580.742732, 29233035.944106, 89453882.977702, 5258451127953.919900, 5258451127953.919900, 5258451127953.919900 
599399.758615, 29204940.402569, 89595937.342309, 5293713040553.120100, 5293713040553.120100, 5293713040553.120100 
594256.548232, 29176546.593902, 89737216.872700, 5329151999999.999000, 5329151999999.999000, 5329151999999.999000 
589150.923520, 29147856.523119, 89877720.531722, 5364768597929.119100, 5364768597929.119100, 5364768597929.119100 
584082.696107, 29118872.194573, 90017447.305513, 5400563426961.919900, 5400563426961.919900, 5400563426961.919900 
579051.677335, 29089595.611859, 90156396.203416, 5436537080706.719700, 5436537080706.719700, 5436537080706.719700 
574057.678284, 29060028.777722, 90294566.257893, 5472690153758.719700, 5472690153758.719700, 5472690153758.719700 
569100.509794, 29030173.693958, 90431956.524442, 5509023241700.000000, 5509023241700.000000, 5509023241700.000000 
564179.982489, 29000032.361323, 90568566.081513, 5545536941099.520500, 5545536941099.520500, 5545536941099.520500 
559295.906800, 28969606.779439, 90704394.030417, 5582231849513.120100, 5582231849513.120100, 5582231849513.120100 
554448.092985, 28938898.946703, 90839439.495247, 5619108565483.519500, 5619108565483.519500, 5619108565483.519500 
549636.351150, 28907910.860193, 90973701.622786, 5656167688540.319300, 5656167688540.319300, 5656167688540.319300 
544860.491274, 28876644.515582, 91107179.582424, 5693409819200.000000, 5693409819200.000000, 5693409819200.000000 
540120.323226, 28845101.907045, 91239872.566067, 5730835558965.918900, 5730835558965.918900, 5730835558965.918900 
535415.656787, 28813285.027176, 91371779.788054, 5768445510328.319300, 5768445510328.319300, 5768445510328.319300 
530746.301670, 28781195.866892, 91502900.485065, 5806240276764.320300, 5806240276764.320300, 5806240276764.320300 
526112.067543, 28748836.415357, 91633233.916035, 5844220462737.918900, 5844220462737.918900, 5844220462737.918900 
521512.764043, 28716208.659887, 91762779.362065, 5882386673699.999000, 5882386673699.999000, 5882386673699.999000 
516948.200799, 28683314.585873, 91891536.126333, 5920739516088.320300, 5920739516088.320300, 5920739516088.320300 
512418.187450, 28650156.176691, 92019503.534007, 5959279597327.519500, 5959279597327.519500, 5959279597327.519500 
507922.533664, 28616735.413623, 92146680.932150, 5998007525829.119100, 5998007525829.119100, 5998007525829.119100 
503461.049155, 28583054.275776, 92273067.689636, 6036923910991.520500, 6036923910991.520500, 6036923910991.520500 
499033.543704, 28549114.739995, 92398663.197058, 6076029363200.000000, 6076029363200.000000, 6076029363200.000000 
494639.827172, 28514918.780790, 92523466.866636, 6115324493826.719700, 6115324493826.719700, 6115324493826.719700 
490279.709522, 28480468.370254, 92647478.132129, 6154809915230.719700, 6154809915230.719700, 6154809915230.719700 
485953.000833, 28445765.477980, 92770696.448740, 6194486240757.919900, 6194486240757.919900, 6194486240757.919900 
481659.511319, 28410812.070992, 92893121.293031, 6234354084741.119100, 6234354084741.119100, 6234354084741.119100 
477399.051343, 28375610.113662, 93014752.162825, 6274414062499.999000, 6274414062499.999000, 6274414062499.999000 
473171.431435, 28340161.567637, 93135588.577119, 6314666790341.119100, 6314666790341.119100, 6314666790341.119100 
468976.462309, 28304468.391761, 93255630.075991, 6355112885557.919900, 6355112885557.919900, 6355112885557.919900 
464813.954873, 28268532.542006, 93374876.220505, 6395752966430.719700, 6395752966430.719700, 6395752966430.719700 
460683.720253, 28232355.971394, 93493326.592622, 6436587652226.719700, 6436587652226.719700, 6436587652226.719700 
456585.569800, 28195940.629928, 93610980.795105, 6477617563200.000000, 6477617563200.000000, 6477617563200.000000 
452519.315110, 28159288.464517, 93727838.451429, 6518843320591.519500, 6518843320591.519500, 6518843320591.519500 
448484.768035, 28122401.418910, 93843899.205685, 6560265546629.120100, 6560265546629.120100, 6560265546629.120100 
444481.740701, 28085281.433621, 93959162.722485, 6601884864527.519500, 6601884864527.519500, 6601884864527.519500 
440510.045517, 28047930.445865, 94073628.686876, 6643701898488.319300, 6643701898488.319300, 6643701898488.319300 
436569.495193, 28010350.389486, 94187296.804238, 6685717273700.000000, 6685717273700.000000, 6685717273700.000000 
432659.902752, 27972543.194890, 94300166.800194, 6727931616337.919900, 6727931616337.919900, 6727931616337.919900 
428781.081542, 27934510.788982, 94412238.420516, 6770345553564.319300, 6770345553564.319300, 6770345553564.319300 
424932.845250, 27896255.095097, 94523511.431029, 6812959713528.319300, 6812959713528.319300, 6812959713528.319300 
421115.007915, 27857778.032935, 94633985.617520, 6855774725365.918900, 6855774725365.918900, 6855774725365.918900 
417327.383939, 27819081.518499, 94743660.785637, 6898791219200.000000, 6898791219200.000000, 6898791219200.000000 
413569.788101, 27780167.464030, 94852536.760801, 6942009826140.319300, 6942009826140.319300, 6942009826140.319300 
409842.035566, 27741037.777946, 94960613.388108, 6985431178283.519500, 6985431178283.519500, 6985431178283.519500 
406143.941901, 27701694.364780, 95067890.532233, 7029055908713.119100, 7029055908713.119100, 7029055908713.119100 
402475.323082, 27662139.125117, 95174368.077337, 7072884651499.519500, 7072884651499.519500, 7072884651499.519500 
398835.995506, 27622373.955537, 95280045.926970, 7116918041700.000000, 7116918041700.000000, 7116918041700.000000 
395225.776006, 27582400.748554, 95384924.003974, 7161156715358.719700, 7161156715358.719700, 7161156715358.719700 
391644.481855, 27542221.392559, 95489002.250394, 7205601309506.719700, 7205601309506.719700, 7205601309506.719700 
388091.930783, 27501837.771760, 95592280.627372, 7250252462161.919900, 7250252462161.919900, 7250252462161.919900 
384567.940983, 27461251.766127, 95694759.115060, 7295110812329.119100, 7295110812329.119100, 7295110812329.119100 
381072.331122, 27420465.251334, 95796437.712520, 7340177000000.000000, 7340177000000.000000, 7340177000000.000000 
377604.920350, 27379480.098706, 95897316.437628, 7385451666153.119100, 7385451666153.119100, 7385451666153.119100 
374165.528314, 27338298.175163, 95997395.326980, 7430935452753.918900, 7430935452753.918900, 7430935452753.918900 
370753.975160, 27296921.343165, 96096674.435790, 7476629002754.719700, 7476629002754.719700, 7476629002754.719700 
367370.081548, 27255351.460661, 96195153.837803, 7522532960094.719700, 7522532960094.719700, 7522532960094.719700 
364013.668659, 27213590.381037, 96292833.625188, 7568647969700.000000, 7568647969700.000000, 7568647969700.000000 
360684.558203, 27171639.953061, 96389713.908451, 7614974677483.519500, 7614974677483.519500, 7614974677483.519500 
357382.572428, 27129502.020834, 96485794.816330, 7661513730345.120100, 7661513730345.120100, 7661513730345.120100 
354107.534130, 27087178.423741, 96581076.495706, 7708265776171.519500, 7708265776171.519500, 7708265776171.519500 
350859.266658, 27044670.996402, 96675559.111499, 7755231463836.319300, 7755231463836.319300, 7755231463836.319300 
347637.593923, 27001981.568619, 96769242.846578, 7802411443199.999000, 7802411443199.999000, 7802411443199.999000 
344442.340407, 26959111.965333, 96862127.901658, 7849806365109.918900, 7849806365109.918900, 7849806365109.918900 
341273.331170, 26916064.006573, 96954214.495208, 7897416881400.320300, 7897416881400.320300, 7897416881400.320300 
338130.391857, 26872839.507413, 97045502.863349, 7945243644892.319300, 7945243644892.319300, 7945243644892.319300 
335013.348703, 26829440.277923, 97135993.259764, 7993287309393.919900, 7993287309393.919900, 7993287309393.919900 
331922.028544, 26785868.123126, 97225685.955594, 8041548529700.000000, 8041548529700.000000, 8041548529700.000000 
328856.258821, 26742124.842950, 97314581.239343, 8090027961592.319300, 8090027961592.319300, 8090027961592.319300 
325815.867588, 26698212.232192, 97402679.416785, 8138726261839.519500, 8138726261839.519500, 8138726261839.519500 
322800.683517, 26654132.080465, 97489980.810861, 8187644088197.119100, 8187644088197.119100, 8187644088197.119100 
319810.535905, 26609886.172163, 97576485.761585, 8236782099407.519500, 8236782099407.519500, 8236782099407.519500 
316845.254679, 26565476.286417, 97662194.625946, 8286140955199.999000, 8286140955199.999000, 8286140955199.999000 
313904.670405, 26520904.197053, 97747107.777812, 8335721316290.718700, 8335721316290.718700, 8335721316290.718700 
310988.614291, 26476171.672553, 97831225.607831, 8385523844382.718700, 8385523844382.718700, 8385523844382.718700 
308096.918191, 26431280.476015, 97914548.523336, 8435549202165.918900, 8435549202165.918900, 8435549202165.918900 
305229.414614, 26386232.365115, 97997076.948245, 8485798053317.120100, 8485798053317.120100, 8485798053317.120100 
302385.936727, 26341029.092065, 98078811.322966, 8536271062500.000000, 8536271062500.000000, 8536271062500.000000 
299566.318362, 26295672.403580, 98159752.104301, 8586968895365.119100, 8586968895365.119100, 8586968895365.119100 
296770.394018, 26250164.040839, 98239899.765345, 8637892218549.919900, 8637892218549.919900, 8637892218549.919900 
293997.998869, 26204505.739448, 98319254.795393, 8689041699678.720700, 8689041699678.720700, 8689041699678.720700 
291248.968763, 26158699.229405, 98397817.699840, 8740418007362.719700, 8740418007362.719700, 8740418007362.719700 
288523.140235, 26112746.235065, 98475589.000086, 8792021811200.000000, 8792021811200.000000, 8792021811200.000000 
285820.350505, 26066648.475106, 98552569.233437, 8843853781775.519500, 8843853781775.519500, 8843853781775.519500 
283140.437481, 26020407.662492, 98628758.953010, 8895914590661.119100, 8895914590661.119100, 8895914590661.119100 
280483.239768, 25974025.504447, 98704158.727636, 8948204910415.519500, 8948204910415.519500, 8948204910415.519500 
277848.596670, 25927503.702412, 98778769.141760, 9000725414584.320300, 9000725414584.320300, 9000725414584.320300 
275236.348193, 25880843.952024, 98852590.795350, 9053476777700.000000, 9053476777700.000000, 9053476777700.000000 
272646.335046, 25834047.943077, 98925624.303793, 9106459675281.919900, 9106459675281.919900, 9106459675281.919900 
270078.398650, 25787117.359495, 98997870.297807, 9159674783836.318400, 9159674783836.318400, 9159674783836.318400 
267532.381138, 25740053.879299, 99069329.423335, 9213122780856.320300, 9213122780856.320300, 9213122780856.320300 
265008.125357, 25692859.174580, 99140002.341456, 9266804344821.919900, 9266804344821.919900, 9266804344821.919900 
262505.474875, 25645534.911471, 99209889.728284, 9320720155200.000000, 9320720155200.000000, 9320720155200.000000 
260024.273978, 25598082.750114, 99278992.274873, 9374870892444.318400, 9374870892444.318400, 9374870892444.318400 
257564.367680, 25550504.344637, 99347310.687123, 9429257237995.519500, 9429257237995.519500, 9429257237995.519500 
255125.601720, 25502801.343125, 99414845.685679, 9483879874281.119100, 9483879874281.119100, 9483879874281.119100 
252707.822565, 25454975.387593, 99481598.005839, 9538739484715.519500, 9538739484715.519500, 9538739484715.519500 
250310.877417, 25407028.113960, 99547568.397456, 9593836753700.000000, 9593836753700.000000, 9593836753700.000000 
247934.614209, 25358961.152025, 99612757.624841, 9649172366622.720700, 9649172366622.720700, 9649172366622.720700 
245578.881611, 25310776.125440, 99677166.466670, 9704747009858.720700, 9704747009858.720700, 9704747009858.720700 
243243.529032, 25262474.651688, 99740795.715886, 9760561370769.919900, 9760561370769.919900, 9760561370769.919900 
240928.406622, 25214058.342058, 99803646.179606, 9816616137705.119100, 9816616137705.119100, 9816616137705.119100 
238633.365270, 25165528.801621, 99865718.679019, 9872912000000.000000, 9872912000000.000000, 9872912000000.000000 
236358.256610, 25116887.629208, 99927014.049299, 9929449647977.119100, 9929449647977.119100, 9929449647977.119100 
234102.933023, 25068136.417390, 99987533.139505, 9986229772945.919900, 9986229772945.919900, 9986229772945.919900 
231867.247633, 25019276.752452, 100047276.812484, 10043253067202.721000, 10043253067202.721000, 10043253067202.721000 
229651.054317, 24970310.214376, 100106245.944780, 10100520224030.719000, 10100520224030.719000, 10100520224030.719000 
227454.207696, 24921238.376819, 100164441.426538, 10158031937699.998000, 10158031937699.998000, 10158031937699.998000 
225276.563145, 24872062.807093, 100221864.161407, 10215788903467.520000, 10215788903467.520000, 10215788903467.520000 
223117.976790, 24822785.066145, 100278515.066447, 10273791817577.119000, 10273791817577.119000, 10273791817577.119000 
220978.305510, 24773406.708538, 100334395.072034, 10332041377259.520000, 10332041377259.520000, 10332041377259.520000 
218857.406935, 24723929.282437, 100389505.121766, 10390538280732.318000, 10390538280732.318000, 10390538280732.318000 
216755.139452, 24674354.329582, 100443846.172367, 10449283227200.000000, 10449283227200.000000, 10449283227200.000000 
214671.362201, 24624683.385279, 100497419.193596, 10508276916853.920000, 10508276916853.920000, 10508276916853.920000 
212605.935080, 24574917.978380, 100550225.168150, 10567520050872.320000, 10567520050872.320000, 10567520050872.320000 
210558.718740, 24525059.631267, 100602265.091570, 10627013331420.318000, 10627013331420.318000, 10627013331420.318000 
208529.574590, 24475109.859833, 100653539.972150, 10686757461649.920000, 10686757461649.920000, 10686757461649.920000 
206518.364795, 24425070.173472, 100704050.830841, 10746753145699.998000, 10746753145699.998000, 10746753145699.998000 
204524.952279, 24374942.075062, 100753798.701159, 10807001088696.318000, 10807001088696.318000, 10807001088696.318000 
202549.200721, 24324727.060946, 100802784.629089, 10867501996751.520000, 10867501996751.520000, 10867501996751.520000 
200590.974557, 24274426.620926, 100851009.672997, 10928256576965.121000, 10928256576965.121000, 10928256576965.121000 
198650.138983, 24224042.238244, 100898474.903531, 10989265537423.520000, 10989265537423.520000, 10989265537423.520000 
196726.559949, 24173575.389570, 100945181.403532, 11050529587200.000000, 11050529587200.000000, 11050529587200.000000 
194820.104164, 24123027.544991, 100991130.267942, 11112049436354.719000, 11112049436354.719000, 11112049436354.719000 
192930.639092, 24072400.167996, 101036322.603708, 11173825795934.719000, 11173825795934.719000, 11173825795934.719000 
191058.032955, 24021694.715468, 101080759.529693, 11235859377973.920000, 11235859377973.920000, 11235859377973.920000 
189202.154731, 23970912.637670, 101124442.176582, 11298150895493.121000, 11298150895493.121000, 11298150895493.121000 
187362.874152, 23920055.378236, 101167371.686791, 11360701062499.998000, 11360701062499.998000, 11360701062499.998000 
185540.061707, 23869124.374158, 101209549.214375, 11423510593989.119000, 11423510593989.119000, 11423510593989.119000 
183733.588638, 23818121.055781, 101250975.924936, 11486580205941.920000, 11486580205941.920000, 11486580205941.920000 
181943.326941, 23767046.846788, 101291652.995534, 11549910615326.721000, 11549910615326.721000, 11549910615326.721000 
180169.149365, 23715903.164195, 101331581.614591, 11613502540098.721000, 11613502540098.721000, 11613502540098.721000 
178410.929411, 23664691.418341, 101370762.981804, 11677356699200.000000, 11677356699200.000000, 11677356699200.000000 
176668.541333, 23613413.012880, 101409198.308055, 11741473812559.520000, 11741473812559.520000, 11741473812559.520000 
174941.860134, 23562069.344774, 101446888.815315, 11805854601093.119000, 11805854601093.119000, 11805854601093.119000 
173230.761565, 23510661.804282, 101483835.736559, 11870499786703.520000, 11870499786703.520000, 11870499786703.520000 
171535.122127, 23459191.774960, 101520040.315675, 11935410092280.318000, 11935410092280.318000, 11935410092280.318000 
169854.819069, 23407660.633649, 101555503.807370, 12000586241699.998000, 12000586241699.998000, 12000586241699.998000 
168189.730385, 23356069.750471, 101590227.477086, 12066028959825.920000, 12066028959825.920000, 12066028959825.920000 
166539.734812, 23304420.488821, 101624212.600906, 12131738972508.320000, 12131738972508.320000, 12131738972508.320000 
164904.711833, 23252714.205367, 101657460.465465, 12197717006584.320000, 12197717006584.320000, 12197717006584.320000 
163284.541673, 23200952.250039, 101689972.367864, 12263963789877.920000, 12263963789877.920000, 12263963789877.920000 
161679.105296, 23149135.966030, 101721749.615578, 12330480051200.000000, 12330480051200.000000, 12330480051200.000000 
160088.284407, 23097266.689787, 101752793.526369, 12397266520348.320000, 12397266520348.320000, 12397266520348.320000 
158511.961448, 23045345.751010, 101783105.428195, 12464323928107.520000, 12464323928107.520000, 12464323928107.520000 
156950.019596, 22993374.472650, 101812686.659125, 12531653006249.121000, 12531653006249.121000, 12531653006249.121000 
155402.342766, 22941354.170903, 101841538.567248, 12599254487531.520000, 12599254487531.520000, 12599254487531.520000 
153868.815602, 22889286.155209, 101869662.510587, 12667129105699.998000, 12667129105699.998000, 12667129105699.998000 
152349.323482, 22837171.728249, 101897059.857012, 12735277595486.719000, 12735277595486.719000, 12735277595486.719000 
150843.752512, 22785012.185946, 101923731.984150, 12803700692610.719000, 12803700692610.719000, 12803700692610.719000 
149351.989527, 22732808.817457, 101949680.279299, 12872399133777.920000, 12872399133777.920000, 12872399133777.920000 
147873.922085, 22680562.905182, 101974906.139341, 12941373656681.121000, 12941373656681.121000, 12941373656681.121000 
146409.438472, 22628275.724752, 101999410.970658, 13010625000000.000000, 13010625000000.000000, 13010625000000.000000 
144958.427694, 22575948.545037, 102023196.189040, 13080153903401.119000, 13080153903401.119000, 13080153903401.119000 
143520.779475, 22523582.628142, 102046263.219603, 13149961107537.920000, 13149961107537.920000, 13149961107537.920000 
142096.384261, 22471179.229410, 102068613.496702, 13220047354050.719000, 13220047354050.719000, 13220047354050.719000 
140685.133212, 22418739.597418, 102090248.463846, 13290413385566.721000, 13290413385566.721000, 13290413385566.721000 
139286.918201, 22366264.973983, 102111169.573608, 13361059945699.998000, 13361059945699.998000, 13361059945699.998000 
137901.631815, 22313756.594161, 102131378.287547, 13431987779051.521000, 13431987779051.521000, 13431987779051.521000 
136529.167349, 22261215.686246, 102150876.076116, 13503197631209.119000, 13503197631209.119000, 13503197631209.119000 
135169.418806, 22208643.471779, 102169664.418583, 13574690248747.520000, 13574690248747.520000, 13574690248747.520000 
133822.280893, 22156041.165542, 102187744.802942, 13646466379228.320000, 13646466379228.320000, 13646466379228.320000 
132487.649023, 22103409.975568, 102205118.725831, 13718526771199.998000, 13718526771199.998000, 13718526771199.998000 
131165.419307, 22050751.103138, 102221787.692447, 13790872174197.918000, 13790872174197.918000, 13790872174197.918000 
129855.488555, 21998065.742788, 102237753.216463, 13863503338744.320000, 13863503338744.320000, 13863503338744.320000 
128557.754274, 21945355.082310, 102253016.819943, 13936421016348.318000, 13936421016348.318000, 13936421016348.318000 
127272.114661, 21892620.302759, 102267580.033261, 14009625959505.920000, 14009625959505.920000, 14009625959505.920000 
125998.468610, 21839862.578454, 102281444.395015, 14083118921699.998000, 14083118921699.998000, 14083118921699.998000 
124736.715698, 21787083.076982, 102294611.451948, 14156900657400.320000, 14156900657400.320000, 14156900657400.320000 
123486.756192, 21734282.959207, 102307082.758862, 14230971922063.520000, 14230971922063.520000, 14230971922063.520000 
122248.491041, 21681463.379272, 102318859.878537, 14305333472133.121000, 14305333472133.121000, 14305333472133.121000 
121021.821875, 21628625.484604, 102329944.381648, 14379986065039.520000, 14379986065039.520000, 14379986065039.520000 
119806.651005, 21575770.415919, 102340337.846687, 14454930459200.000000, 14454930459200.000000, 14454930459200.000000 
118602.881414, 21522899.307232, 102350041.859876, 14530167414018.719000, 14530167414018.719000, 14530167414018.719000 
117410.416763, 21470013.285859, 102359058.015090, 14605697689886.721000, 14605697689886.721000, 14605697689886.721000 
116229.161380, 21417113.472424, 102367387.913775, 14681522048181.920000, 14681522048181.920000, 14681522048181.920000 
115059.020263, 21364200.980868, 102375033.164864, 14757641251269.117000, 14757641251269.117000, 14757641251269.117000 
113899.899075, 21311276.918453, 102381995.384703, 14834056062499.998000, 14834056062499.998000, 14834056062499.998000 
112751.704143, 21258342.385771, 102388276.196966, 14910767246213.119000, 14910767246213.119000, 14910767246213.119000 
111614.342452, 21205398.476752, 102393877.232574, 14987775567733.918000, 14987775567733.918000, 14987775567733.918000 
110487.721645, 21152446.278672, 102398800.129623, 15065081793374.717000, 15065081793374.717000, 15065081793374.717000 
109371.750022, 21099486.872156, 102403046.533294, 15142686690434.719000, 15142686690434.719000, 15142686690434.719000 
108266.336531, 21046521.331195, 102406618.095782, 15220591027200.000000, 15220591027200.000000, 15220591027200.000000 
107171.390771, 20993550.723148, 102409516.476215, 15298795572943.518000, 15298795572943.518000, 15298795572943.518000 
106086.822987, 20940576.108751, 102411743.340574, 15377301097925.119000, 15377301097925.119000, 15377301097925.119000 
105012.544068, 20887598.542130, 102413300.361616, 15456108373391.520000, 15456108373391.520000, 15456108373391.520000 
103948.465543, 20834619.070806, 102414189.218795, 15535218171576.318000, 15535218171576.318000, 15535218171576.318000 
102894.499578, 20781638.735709, 102414411.598187, 15614631265699.998000, 15614631265699.998000, 15614631265699.998000 
101850.558975, 20728658.571183, 102413969.192410, 15694348429969.918000, 15694348429969.918000, 15694348429969.918000 
100816.557167, 20675679.604998, 102412863.700546, 15774370439580.320000, 15774370439580.320000, 15774370439580.320000 
99792.408216, 20622702.858361, 102411096.828067, 15854698070712.320000, 15854698070712.320000, 15854698070712.320000 
98778.026811, 20569729.345927, 102408670.286759, 15935332100533.918000, 15935332100533.918000, 15935332100533.918000 
97773.328264, 20516760.075806, 102405585.794639, 16016273307200.000000, 16016273307200.000000, 16016273307200.000000 
96778.228507, 20463796.049579, 102401845.075889, 16097522469852.318000, 16097522469852.318000, 16097522469852.318000 
95792.644088, 20410838.262304, 102397449.860772, 16179080368619.520000, 16179080368619.520000, 16179080368619.520000 
94816.492172, 20357887.702531, 102392401.885561, 16260947784617.119000, 16260947784617.119000, 16260947784617.119000 
93849.690533, 20304945.352313, 102386702.892462, 16343125499947.520000, 16343125499947.520000, 16343125499947.520000 
92892.157555, 20252012.187214, 102380354.629540, 16425614297700.000000, 16425614297700.000000, 16425614297700.000000 
91943.812227, 20199089.176328, 102373358.850643, 16508414961950.721000, 16508414961950.721000, 16508414961950.721000 
91004.574139, 20146177.282283, 102365717.315330, 16591528277762.719000, 16591528277762.719000, 16591528277762.719000 
90074.363483, 20093277.461262, 102357431.788796, 16674955031185.918000, 16674955031185.918000, 16674955031185.918000 
89153.101045, 20040390.663006, 102348504.041797, 16758696009257.119000, 16758696009257.119000, 16758696009257.119000 
88240.708206, 19987517.830835, 102338935.850579, 16842752000000.000000, 16842752000000.000000, 16842752000000.000000 
87337.106936, 19934659.901658, 102328728.996802, 16927123792425.119000, 16927123792425.119000, 16927123792425.119000 
86442.219793, 19881817.805983, 102317885.267469, 17011812176529.920000, 17011812176529.920000, 17011812176529.920000 
85555.969919, 19828992.467936, 102306406.454854, 17096817943298.719000, 17096817943298.719000, 17096817943298.719000 
84678.281039, 19776184.805269, 102294294.356428, 17182141884702.719000, 17182141884702.719000, 17182141884702.719000 
83809.077454, 19723395.729378, 102281550.774788, 17267784793699.998000, 17267784793699.998000, 17267784793699.998000 
82948.284039, 19670626.145316, 102268177.517587, 17353747464235.520000, 17353747464235.520000, 17353747464235.520000 
82095.826245, 19617876.951804, 102254176.397457, 17440030691241.119000, 17440030691241.119000, 17440030691241.119000 
81251.630089, 19565149.041249, 102239549.231945, 17526635270635.520000, 17526635270635.520000, 17526635270635.520000 
80415.622155, 19512443.299755, 102224297.843438, 17613561999324.320000, 17613561999324.320000, 17613561999324.320000 
79587.729590, 19459760.607142, 102208424.059093, 17700811675200.000000, 17700811675200.000000, 17700811675200.000000 
78767.880099, 19407101.836956, 102191929.710768, 17788385097141.918000, 17788385097141.918000, 17788385097141.918000 
